date,Fb_open,Fb_high,Fb_low,Fb_close,Fb_adjusted_close,Fb_volume,Fb_dividend,Fb_split_coefficent,Fb_Real Middle Band,Fb_Real Upper Band,Fb_Real Lower Band,Fb_MACD,Fb_MACD_Hist,Fb_MACD_Signal,Fb_RSI,Fb_CCI,Fb_Aroon Down,Fb_Aroon Up,Fb_Chaikin A/D,Fb_ADX,Fb_SMA,SPY_open,SPY_high,SPY_low,SPY_close,SPY_adjusted_close,SPY_volume,SPY_dividend,SPY_split_coefficent
2016-01-15,93.98,96.38,93.54,94.97,94.97,46132781.0,0.0,1.0,102.1545,109.8773,94.4317,-2.2175,-0.8327,-1.3848,35.5886,-140.6771,92.8571,14.2857,152043725.37,20.1882,103.9055,186.770004,188.759995,185.520004,187.809998,171.172733005,314240200.0,0.0,1.0
2016-01-14,95.85,98.87,92.45,98.37,98.37,48658623.0,0.0,1.0,102.7455,109.9717,95.5193,-1.952,-0.7753,-1.1767,41.2329,-132.3168,100.0,21.4286,151718846.6306,18.9838,104.1595,189.550003,193.259995,187.660004,191.929993,174.927755696,240795600.0,0.0,1.0
2016-01-13,100.58,100.58,95.21,95.44,95.44,33410553.0,0.0,1.0,103.0545,110.0301,96.0789,-1.9308,-0.948,-0.9828,32.6905,-143.398,100.0,28.5714,110639448.3969,17.7161,104.3012,194.449997,194.860001,188.380005,188.830002,172.102379319,221168900.0,0.0,1.0
2016-01-12,99.0,99.96,97.55,99.37,99.37,28395390.0,0.0,1.0,103.5155,109.5758,97.4552,-1.5774,-0.8316,-0.7458,39.9173,-123.317,92.8571,35.7143,141188017.3411,16.7077,104.514,193.820007,194.550003,191.139999,193.660004,176.5045126,172330500.0,0.0,1.0
2016-01-11,97.91,98.6,95.39,97.51,97.51,29932385.0,0.0,1.0,103.653,109.4499,97.8561,-1.5035,-0.9655,-0.538,33.4519,-196.7251,100.0,42.8571,126695764.3535,15.9655,104.7302,193.009995,193.410004,189.820007,192.110001,175.091817576,187941300.0,0.0,1.0
2016-01-08,99.88,100.5,97.0311,97.33,97.33,35402298.0,0.0,1.0,104.0485,109.153,98.944,-1.1979,-0.9014,-0.2966,32.8022,-209.8855,100.0,0.0,117091291.908,14.7985,105.0177,195.190002,195.850006,191.580002,191.919998,174.918646109,209817200.0,0.0,1.0
2016-01-07,100.5,101.43,97.3,97.92,97.92,45172906.0,0.0,1.0,104.412,108.4815,100.3425,-0.7722,-0.7009,-0.0712,33.8069,-252.7969,100.0,7.1429,146392666.346,13.7935,105.2822,195.330002,197.440002,193.589996,194.050003,176.859963297,213436100.0,0.0,1.0
2016-01-06,101.13,103.77,100.9,102.97,102.97,25096183.0,0.0,1.0,104.8405,107.7146,101.9664,-0.2776,-0.3816,0.104,44.6848,-134.0828,85.7143,14.2857,178002762.7964,12.7732,105.4965,198.339996,200.059998,197.600006,198.820007,181.207413538,152112600.0,0.0,1.0
2016-01-05,102.89,103.7099,101.665,102.73,102.73,23258238.0,0.0,1.0,104.9725,107.7311,102.2139,-0.1564,-0.3558,0.1994,43.8881,-150.4088,92.8571,21.4286,166897483.211,12.2591,105.5996,201.399994,201.899994,200.050003,201.360001,183.522400597,110845800.0,0.0,1.0
2016-01-04,101.95,102.24,99.75,102.22,102.22,37912403.0,0.0,1.0,105.145,107.7482,102.5418,0.0249,-0.2635,0.2884,42.2466,-269.8775,100.0,28.5714,165929574.7295,11.8533,105.7504,200.490005,201.029999,198.589996,201.020004,183.212522442,222353500.0,0.0,1.0
2015-12-31,106.0,106.17,104.62,104.66,104.66,18391064.0,0.0,1.0,105.253,107.5192,102.9868,0.3079,-0.0463,0.3542,48.5572,-10.7655,14.2857,35.7143,128626206.3158,11.0187,105.7934,205.13,205.89,203.87,203.87,185.810049781,114877859.0,0.0,1.0
2015-12-30,107.0,107.25,106.06,106.22,106.22,13115007.0,0.0,1.0,105.3235,107.5992,103.0478,0.4162,0.0504,0.3658,53.2824,98.8866,21.4286,42.8571,146068054.1094,11.1098,105.7414,207.11,207.21,205.76,205.93,187.687563405,63317679.0,0.0,1.0
2015-12-29,106.42,107.74,106.25,107.26,107.26,17179901.0,0.0,1.0,105.3685,107.7467,102.9903,0.3895,0.0363,0.3532,56.6979,150.8668,28.5714,50.0,155656336.538,11.5737,105.6686,206.51,207.79,206.47,207.4,189.027342544,92640672.0,0.0,1.0
2015-12-28,105.02,105.98,104.53,105.93,105.93,13069733.0,0.0,1.0,105.2175,107.4766,102.9584,0.2439,-0.1002,0.3441,53.1301,25.1466,35.7143,57.1429,149545365.0413,12.1123,105.5364,204.86,205.26,203.94,205.21,187.031345051,65899939.0,0.0,1.0
2015-12-24,104.74,105.32,104.5,105.02,105.02,6512134.0,0.0,1.0,105.1935,107.4319,102.9551,0.19,-0.1792,0.3692,50.5411,-24.114,42.8571,64.2857,137376992.9379,12.1781,105.5101,205.72,206.33,205.42,205.68,187.45970981,48542150.0,0.0,1.0
2015-12-23,105.89,106.11,103.86,104.63,104.63,19599673.0,0.0,1.0,105.213,107.4518,102.9742,0.211,-0.203,0.414,49.4294,-34.684,50.0,71.4286,135629835.0354,12.0454,105.4896,204.69,206.07,204.58,206.02,187.769590699,110987228.0,0.0,1.0
2015-12-22,105.22,105.6601,104.81,105.51,105.51,14597122.0,0.0,1.0,105.2685,107.5018,103.0352,0.2745,-0.1903,0.4647,51.8723,4.6102,57.1429,0.0,141814620.7377,11.9056,105.4664,202.72,203.85,201.55,203.5,185.47282646,111026246.0,0.0,1.0
2015-12-21,104.91,105.15,103.6,104.77,104.77,16138786.0,0.0,1.0,105.3405,107.6901,102.9909,0.2619,-0.2504,0.5123,49.9405,-72.855,64.2857,7.1429,132372252.3248,11.97,105.4229,201.41,201.88,200.09,201.67,183.804938143,99094290.0,0.0,1.0
2015-12-18,106.08,106.59,103.97,104.04,104.04,35994199.0,0.0,1.0,105.468,107.9528,102.9832,0.3174,-0.2575,0.5749,48.0295,-51.9425,71.4286,14.2857,124146677.5248,11.8944,105.3584,202.77,202.93,199.83,200.02,182.301104415,251393535.0,1.2115,1.0
2015-12-17,107.49,107.75,106.13,106.22,106.22,21675686.0,0.0,1.0,105.579,107.9962,103.1618,0.458,-0.1813,0.6393,53.7155,91.7647,78.5714,21.4286,158217522.3797,11.8934,105.2491,208.4,208.48,204.84,204.86,185.588215419,173092476.0,0.0,1.0
2015-12-16,105.37,107.09,104.19,106.79,106.79,22680547.0,0.0,1.0,105.6565,108.2443,103.0687,0.4087,-0.2759,0.6846,55.3051,34.4532,85.7143,28.5714,177484798.8242,12.383,105.0214,206.37,208.39,204.8,208.03,188.460004167,197017008.0,0.0,1.0
2015-12-15,105.3,105.8,104.28,104.55,104.55,21764331.0,0.0,1.0,105.5735,108.1166,103.0304,0.2819,-0.4717,0.7536,49.8942,-54.3545,92.8571,35.7143,159496778.7897,12.7272,104.7766,204.7,206.11,202.87,205.03,185.742223018,154069569.0,0.0,1.0
2015-12-14,102.285,104.74,101.46,104.66,104.66,24813496.0,0.0,1.0,105.548,108.1414,102.9546,0.3439,-0.5276,0.8715,50.1712,-130.5059,100.0,42.8571,173529044.8292,12.7413,104.6246,202.07,203.05,199.95,202.9,183.812598401,182385177.0,0.0,1.0
2015-12-11,104.15,104.34,101.91,102.12,102.12,26427727.0,0.0,1.0,105.5125,108.1721,102.8529,0.407,-0.5964,1.0034,43.4391,-217.7819,100.0,50.0,149925963.2682,12.4523,104.4466,203.35,204.14,201.51,201.88,182.888552811,211125329.0,0.0,1.0
2015-12-10,105.05,106.4,104.41,105.42,105.42,17454312.0,0.0,1.0,105.8075,108.191,103.424,0.7401,-0.4124,1.1525,51.898,-32.3862,64.2857,57.1429,171785934.9842,12.2391,104.2926,205.42,207.43,205.14,205.87,186.503201739,116128884.0,0.0,1.0
2015-12-09,106.18,106.44,103.55,104.6,104.6,23517268.0,0.0,1.0,105.987,108.739,103.235,0.8186,-0.437,1.2556,49.635,-75.7362,71.4286,64.2857,171522804.6526,12.5663,104.0089,206.19,208.68,204.18,205.34,186.023060403,162401537.0,0.0,1.0
2015-12-08,104.0,106.91,103.95,106.49,106.49,20401791.0,0.0,1.0,106.1525,108.9487,103.3563,0.9903,-0.3745,1.3648,55.1922,-21.0219,78.5714,71.4286,177951400.4034,12.9108,103.7469,206.49,208.29,205.78,206.95,187.481602953,103372367.0,0.0,1.0
2015-12-07,106.48,106.83,104.66,105.61,105.61,15474890.0,0.0,1.0,106.1525,108.9487,103.3563,1.0027,-0.4558,1.4585,52.9129,-29.5447,0.0,78.5714,163339306.8494,13.3647,103.4411,209.23,209.73,207.2,208.35,188.749900823,102027111.0,0.0,1.0
2015-12-04,104.81,107.73,104.11,106.18,106.18,21224721.0,0.0,1.0,106.2268,109.0402,103.4133,1.0934,-0.479,1.5724,54.5829,-14.2118,7.1429,0.0,165264753.9922,14.0044,103.1319,205.61,209.97,205.61,209.62,189.900428176,192913879.0,0.0,1.0
2015-12-03,106.27,106.85,103.35,104.38,104.38,23236485.0,0.0,1.0,106.3558,109.3777,103.3338,1.1354,-0.5568,1.6922,49.951,-87.7077,14.2857,0.0,162215899.042,14.6777,102.7891,208.83,209.15,204.75,205.61,186.267660706,166224154.0,0.0,1.0
2015-12-02,107.0,107.92,105.79,106.07,106.07,24429063.0,0.0,1.0,106.3338,109.4186,103.2489,1.3556,-0.4758,1.8314,54.8258,14.8962,21.4286,0.0,171776052.8705,15.1879,102.4896,210.62,211.0,208.23,208.53,188.912967692,108441259.0,0.0,1.0
2015-12-01,104.83,107.15,104.5,107.12,107.12,22781868.0,0.0,1.0,106.1593,109.6519,102.6666,1.445,-0.5054,1.9503,58.0968,5.9194,28.5714,7.1429,189782451.4198,15.705,102.1579,209.44,210.82,209.11,210.68,190.860710849,97858418.0,0.0,1.0
2015-11-30,105.84,106.0999,103.75,104.24,104.24,20383179.0,0.0,1.0,105.9688,109.642,102.2955,1.4311,-0.6456,2.0767,50.5884,-53.2601,35.7143,14.2857,167516399.2991,16.4174,101.8301,209.75,209.89,208.56,208.69,189.05791602,112822700.0,0.0,1.0
2015-11-27,105.78,105.96,104.86,105.45,105.45,5913066.0,0.0,1.0,105.8553,109.8604,101.8501,1.6857,-0.5523,2.2381,54.3906,-17.3047,42.8571,21.4286,179398997.2446,17.1602,101.5259,209.43,209.8,208.86,209.56,189.846072553,37317779.0,0.0,1.0
2015-11-25,106.33,106.6,105.1,105.41,105.41,15150785.0,0.0,1.0,105.8268,109.8511,101.8024,1.8631,-0.5131,2.3761,54.2851,-4.16,50.0,0.0,178968956.0809,17.9371,101.1634,209.5,209.74,209.01,209.32,189.628650061,51980062.0,0.0,1.0
2015-11-24,106.0,106.49,104.39,105.74,105.74,23577293.0,0.0,1.0,105.7663,109.8498,101.6827,2.0664,-0.438,2.5044,55.2641,-6.5895,57.1429,7.1429,187857416.6143,18.7012,100.7756,207.87,209.83,207.41,209.35,189.655827873,98874365.0,0.0,1.0
2015-11-23,107.19,107.468,106.08,106.95,106.95,19897220.0,0.0,1.0,105.6643,109.8461,101.4824,2.2623,-0.3516,2.6139,58.8795,42.5894,64.2857,14.2857,181121047.1857,19.5276,100.2989,209.38,209.98,208.52,209.07,189.402168299,64931172.0,0.0,1.0
2015-11-20,106.84,107.87,106.62,107.32,107.32,22129648.0,0.0,1.0,105.5053,109.7211,101.2894,2.3562,-0.3456,2.7018,59.9939,62.8565,71.4286,21.4286,176075066.3211,20.0286,99.8554,209.45,210.12,208.86,209.31,189.619590791,94011519.0,0.0,1.0
2015-11-19,107.36,107.73,105.95,106.26,106.26,25520599.0,0.0,1.0,105.2488,109.6134,100.8841,2.4041,-0.3841,2.7882,57.8728,49.6125,78.5714,28.5714,173419508.5611,20.4338,99.4916,208.59,209.05,208.2,208.55,188.931086233,88220465.0,0.0,1.0
2015-11-18,105.8,107.88,105.39,107.77,107.77,23836526.0,0.0,1.0,104.9193,109.8827,99.9558,2.5382,-0.346,2.8842,62.2378,67.8411,85.7143,35.7143,190050910.1566,20.8844,99.1954,206.04,208.9,205.99,208.73,189.094153102,121342544.0,0.0,1.0
2015-11-17,104.62,106.2,104.14,105.13,105.13,26774146.0,0.0,1.0,104.3863,110.2233,98.5492,2.5187,-0.452,2.9707,56.9687,24.5109,92.8571,42.8571,168320422.5984,21.3587,98.8504,205.99,207.04,204.88,205.47,186.140830919,121123744.0,0.0,1.0
2015-11-16,103.32,104.17,100.47,104.04,104.04,49309167.0,0.0,1.0,103.9798,110.6288,97.3307,2.726,-0.3577,3.0837,54.5366,-25.7591,100.0,50.0,169360195.2586,22.1361,98.5461,202.32,205.69,202.18,205.62,186.276719977,117645231.0,0.0,1.0
2015-11-13,107.71,108.25,103.83,103.95,103.95,30278403.0,0.0,1.0,103.7013,110.7703,96.6322,3.0619,-0.1112,3.1731,54.3387,39.7691,35.7143,57.1429,123515996.7505,23.2845,98.3339,204.35,204.67,202.44,202.54,183.486464664,153577050.0,0.0,1.0
2015-11-12,108.48,109.39,108.0,108.02,108.02,20924674.0,0.0,1.0,103.3808,110.9398,95.8217,3.4553,0.2544,3.2009,66.4904,114.6915,0.0,64.2857,152150323.5695,23.8366,98.0951,206.5,207.06,204.82,204.84,185.570096878,121315200.0,0.0,1.0
2015-11-11,108.27,109.87,107.11,109.01,109.01,25057099.0,0.0,1.0,102.7778,110.6768,94.8787,3.4927,0.3554,3.1373,70.0275,126.7264,0.0,71.4286,172472848.6774,23.3284,97.7531,208.88,208.94,207.66,207.74,188.197285322,67845971.0,0.0,1.0
2015-11-10,105.96,108.15,105.24,107.91,107.91,25031681.0,0.0,1.0,102.0308,110.2502,93.8113,3.3889,0.3404,3.0485,68.2869,101.0159,0.0,78.5714,163031043.2571,22.7934,97.3641,207.51,208.6,207.19,208.56,188.940145503,75874602.0,0.0,1.0
2015-11-09,107.0,108.25,105.86,106.49,106.49,26383540.0,0.0,1.0,101.3413,109.7828,92.8997,3.319,0.3556,2.9634,65.9141,102.0684,7.1429,85.7143,142128299.3293,22.4869,96.9889,209.31,209.49,206.95,208.08,188.505300519,131008660.0,0.0,1.0
2015-11-06,108.04,108.74,105.91,107.095,107.095,35084342.0,0.0,1.0,100.7298,109.3606,92.0989,3.3262,0.4517,2.8745,67.9247,115.9591,14.2857,92.8571,154602525.3544,21.9899,96.6344,209.74,210.32,208.46,210.04,190.280917537,110471473.0,0.0,1.0
2015-11-05,108.8,110.65,107.95,108.76,108.76,63232861.0,0.0,1.0,100.037,108.7369,91.3371,3.2253,0.4638,2.7615,73.6674,159.1051,0.0,100.0,160305280.5911,21.4531,96.2582,210.43,210.98,209.09,210.15,190.380569512,78408744.0,0.0,1.0
2015-11-04,103.19,104.14,102.48,103.94,103.94,43469308.0,0.0,1.0,99.2225,107.5452,90.8998,2.8802,0.2346,2.6456,65.9229,80.6512,0.0,71.4286,185598424.9911,20.3105,95.8387,211.35,211.5,209.72,210.38,190.588932734,96224477.0,0.0,1.0
2015-11-03,103.22,103.65,102.4,102.58,102.58,21242341.0,0.0,1.0,98.6455,107.1775,90.1135,2.8885,0.3015,2.587,63.0778,78.1063,0.0,78.5714,152603649.0393,20.1136,95.5012,209.97,211.66,209.7,211.0,191.150607505,95246052.0,0.0,1.0
2015-11-02,102.46,103.47,101.18,103.31,103.31,24003944.0,0.0,1.0,98.1565,106.85,89.463,2.9955,0.484,2.5116,65.8166,83.909,0.0,85.7143,167728195.8313,20.0048,95.175,208.32,210.62,208.17,210.39,190.597992004,86270811.0,0.0,1.0
2015-10-30,104.51,104.72,101.65,101.97,101.97,33487104.0,0.0,1.0,97.6915,106.226,89.157,3.0143,0.6237,2.3906,63.0845,96.5754,0.0,92.8571,147078514.7484,19.9258,94.7987,209.06,209.44,207.74,207.93,188.369411462,131076942.0,0.0,1.0
2015-10-29,103.96,105.12,103.52,104.88,104.88,20316691.0,0.0,1.0,97.1965,105.8288,88.5642,3.1309,0.8962,2.2346,75.2054,139.9681,0.0,100.0,173584593.8103,19.702,94.4532,208.35,209.27,208.21,208.89,189.23910143,90525498.0,0.0,1.0
2015-10-28,103.9,104.48,102.92,104.2,104.2,24081515.0,0.0,1.0,96.5,104.7809,88.2191,2.9378,0.9272,2.0106,74.1267,146.2992,0.0,100.0,159362910.1103,18.8743,94.0785,207.0,208.98,206.21,208.94,189.284397782,135906725.0,0.0,1.0
2015-10-27,102.94,104.1,102.4,103.7,103.7,23795472.0,0.0,1.0,95.785,103.7463,87.8237,2.7179,0.9391,1.7788,73.3346,158.5535,7.1429,100.0,143926041.5205,18.1061,93.6543,206.2,207.0,205.79,206.57,187.137350674,77905770.0,0.0,1.0
2015-10-26,102.2,103.81,101.55,103.77,103.77,25961212.0,0.0,1.0,94.9335,102.969,86.898,2.4486,0.9045,1.544,73.6277,175.5042,14.2857,100.0,131328438.697,17.3585,93.2975,207.3,207.37,206.56,206.99,187.517840035,69032965.0,0.0,1.0
2015-10-23,101.91,102.85,100.16,102.19,102.19,42809661.0,0.0,1.0,94.2055,101.512,86.899,2.0621,0.7442,1.3179,71.2173,179.8102,21.4286,100.0,106286207.6527,16.6171,92.9785,207.25,207.95,206.3,207.52,187.997981371,144442340.0,0.0,1.0
2015-10-22,97.79,99.73,97.55,99.67,99.67,26392075.0,0.0,1.0,93.7345,100.0716,87.3974,1.6996,0.5678,1.1318,66.7112,146.6625,0.0,100.0,84483517.8498,15.988,92.667,202.98,205.51,201.85,205.21,185.905289886,174911723.0,0.0,1.0
2015-10-21,97.37,98.18,96.47,97.11,97.11,22003730.0,0.0,1.0,93.4715,99.2097,87.7333,1.4689,0.479,0.9899,60.9433,118.0009,0.0,92.8571,59544217.6204,15.8845,92.355,203.61,203.79,201.65,201.85,182.861374999,102038033.0,0.0,1.0
2015-10-20,98.73,99.59,96.56,97.0,97.0,30881777.0,0.0,1.0,93.3145,98.8127,87.8163,1.4137,0.5436,0.8701,60.6714,148.2848,0.0,100.0,65077319.3163,16.1014,92.0023,202.85,203.84,202.55,203.11,184.002843082,78448484.0,0.0,1.0
2015-10-19,97.18,98.57,96.92,98.47,98.47,23729924.0,0.0,1.0,93.1125,98.3447,87.8803,1.3338,0.5996,0.7342,66.4081,180.4116,0.0,100.0,86990131.379,16.3052,91.6295,202.5,203.37,202.13,203.37,184.238384115,76523897.0,0.0,1.0
2015-10-16,96.18,97.59,95.35,97.54,97.54,25412856.0,0.0,1.0,92.9665,97.735,88.198,1.0629,0.4786,0.5843,64.4324,150.1626,7.1429,100.0,66136561.8033,16.7373,91.3193,202.83,203.29,201.92,203.27,184.14779141,114580052.0,0.0,1.0
2015-10-15,94.99,96.3,94.9,95.96,95.96,27557516.0,0.0,1.0,92.8095,97.1532,88.4658,0.7962,0.3316,0.4647,60.7948,119.5781,14.2857,100.0,41858208.3033,17.4096,91.1448,200.08,202.36,199.64,202.35,183.314338524,134142195.0,0.0,1.0
2015-10-14,94.08,95.2,93.61,94.07,94.07,19253351.0,0.0,1.0,92.7285,96.8908,88.5662,0.6052,0.2234,0.3818,55.7704,67.9105,21.4286,7.1429,27685771.5033,18.2336,91.1285,200.18,200.87,198.94,199.29,180.542201752,99106161.0,0.0,1.0
2015-10-13,93.66,95.37,93.55,94.12,94.12,19480347.0,0.0,1.0,92.6975,96.8285,88.5665,0.545,0.2191,0.3259,55.9465,73.979,28.5714,14.2857,35798818.78,18.8296,91.156,200.65,202.16,200.05,200.25,181.41189172,88038718.0,0.0,1.0
2015-10-12,93.32,94.6,92.67,94.26,94.26,18449562.0,0.0,1.0,92.6365,96.7174,88.5556,0.4552,0.1841,0.2712,56.4097,58.6287,35.7143,21.4286,43077190.1866,19.4569,91.1513,201.42,201.76,200.91,201.52,182.562419073,56395585.0,0.0,1.0
2015-10-09,92.9,93.74,92.239,93.24,93.24,20012911.0,0.0,1.0,92.539,96.5527,88.5253,0.3197,0.0945,0.2251,53.8232,29.2371,42.8571,0.0,31127992.0001,19.9312,91.1552,201.38,201.9,200.58,201.33,182.390292933,107069240.0,0.0,1.0
2015-10-08,91.89,93.22,90.47,92.47,92.47,27290523.0,0.0,1.0,92.4795,96.4851,88.4739,0.2459,0.0444,0.2015,51.8193,-12.9844,50.0,7.1429,24448132.9654,20.2191,91.16,198.95,201.55,198.59,201.21,182.281581687,153055231.0,0.0,1.0
2015-10-07,93.11,93.66,91.37,92.4,92.4,24129277.0,0.0,1.0,92.455,96.4666,88.4434,0.2265,0.0361,0.1904,51.6421,7.2317,57.1429,14.2857,12043349.7836,20.3935,91.203,198.9,199.83,197.48,199.41,180.650912998,124307295.0,0.0,1.0
2015-10-06,94.08,94.17,92.34,92.8,92.8,22488275.0,0.0,1.0,92.357,96.4638,88.2502,0.2057,0.0243,0.1814,52.6697,35.7273,64.2857,21.4286,14466814.2858,20.7361,91.2335,198.31,198.98,197.0,197.79,179.183311177,110274530.0,0.0,1.0
2015-10-05,92.94,94.27,92.66,94.01,94.01,27292517.0,0.0,1.0,92.1935,96.4734,87.9136,0.1353,-0.04,0.1753,55.7879,61.2503,71.4286,28.5714,25649508.4115,21.2721,91.2673,196.46,198.74,196.33,198.47,179.799341571,126320842.0,0.0,1.0
2015-10-02,88.9,92.2,88.37,92.07,92.07,37881652.0,0.0,1.0,91.906,96.425,87.387,-0.0797,-0.265,0.1853,51.5144,-31.1198,78.5714,35.7143,7171965.8462,21.8939,91.2745,189.77,195.03,189.12,195.0,176.655774708,211003342.0,0.0,1.0
2015-10-01,90.05,90.95,88.36,90.95,90.95,29283652.0,0.0,1.0,91.71,96.5146,86.9054,-0.1554,-0.4069,0.2516,48.8647,-51.7238,85.7143,42.8571,-28138085.7569,22.0789,91.3507,192.08,192.49,189.82,192.13,174.055764075,131078964.0,0.0,1.0
2015-09-30,88.44,90.02,88.01,89.9,89.9,35159225.0,0.0,1.0,91.657,96.517,86.797,-0.1357,-0.489,0.3533,46.3104,-74.0861,92.8571,50.0,-57421737.7569,21.9678,91.488,190.37,191.83,189.44,191.59,173.566563468,163452044.0,0.0,1.0
2015-09-29,89.1,90.06,85.72,86.67,86.67,42281838.0,0.0,1.0,91.5235,96.7053,86.3417,-0.0017,-0.4773,0.4756,37.375,-125.4143,100.0,57.1429,-88382846.339,21.6161,91.592,188.27,189.74,186.93,188.08,170.386759524,159045572.0,0.0,1.0
2015-09-28,92.08,92.29,88.18,89.21,89.21,40914897.0,0.0,1.0,91.6615,96.4511,86.8719,0.4982,-0.0966,0.5949,42.5454,-57.366,100.0,64.2857,-64611490.4127,21.2459,91.7787,191.78,191.91,187.64,187.91,170.232751925,178515871.0,0.0,1.0
2015-09-25,95.79,95.85,92.06,92.77,92.77,28961622.0,0.0,1.0,91.7515,96.4195,87.0835,0.8705,0.2514,0.619,51.8874,64.0731,0.0,71.4286,-44203816.7266,21.2085,91.8987,194.64,195.0,191.81,192.87,174.726150092,155054777.0,0.0,1.0
2015-09-24,93.06,94.765,92.24,94.41,94.41,29105964.0,0.0,1.0,91.5995,96.3226,86.8764,0.9704,0.4143,0.5562,57.2662,78.5484,7.1429,78.5714,-26093250.9904,21.8409,91.9597,192.15,193.45,190.56,192.93,174.780505715,159378840.0,0.0,1.0
2015-09-23,93.4,94.32,92.8,93.97,93.97,21701427.0,0.0,1.0,91.2385,96.1472,86.3298,0.9169,0.4643,0.4526,56.1333,82.4754,14.2857,85.7143,-47014963.7271,22.2455,92.0242,194.11,194.67,192.91,193.6,175.387476838,92790620.0,0.0,1.0
2015-09-22,93.77,94.68,91.92,92.96,92.96,36888893.0,0.0,1.0,90.69,96.6039,84.7761,0.8801,0.5436,0.3365,53.5061,74.2174,0.0,92.8571,-58722312.5034,22.7744,92.0572,193.88,194.46,192.56,193.9,175.659254953,153890876.0,0.0,1.0
2015-09-21,94.62,96.49,94.52,95.55,95.55,28789973.0,0.0,1.0,90.1465,97.0425,83.2505,0.9231,0.7225,0.2007,62.406,136.9562,7.1429,100.0,-49633744.6628,23.3311,92.0875,196.44,197.68,195.21,196.44,177.96030966,105726209.0,0.0,1.0
2015-09-18,93.2,95.19,93.05,94.4,94.4,62299984.0,0.0,1.0,89.672,96.3169,83.0271,0.7009,0.6809,0.02,59.638,121.8094,14.2857,92.8571,-50949022.6171,24.4047,92.1225,195.71,198.68,194.96,195.36,176.981908446,223657456.0,1.0334,1.0
2015-09-17,93.37,95.51,92.9,94.34,94.34,27841803.0,0.0,1.0,89.48,95.7803,83.1797,0.5242,0.6744,-0.1502,59.4935,130.9741,21.4286,100.0,-67251822.1685,25.2489,92.1485,200.02,202.89,199.28,199.7,179.961657153,276046618.0,0.0,1.0
2015-09-16,92.9,93.6,92.63,93.45,93.45,16321193.0,0.0,1.0,89.5285,95.9905,83.0665,0.2971,0.6158,-0.3188,57.3926,100.2785,0.0,100.0,-70132008.6858,26.1376,92.216,198.82,200.41,198.41,200.14,180.358167564,99581557.0,0.0,1.0
2015-09-15,92.37,93.25,91.79,92.9,92.9,18859351.0,0.0,1.0,89.6145,96.3241,82.9049,0.0935,0.5662,-0.4727,56.0856,79.8391,0.0,100.0,-81405410.0363,26.644,92.3395,196.61,198.99,195.96,198.45,178.83520712,113806176.0,0.0,1.0
2015-09-14,92.31,92.62,91.6,92.31,92.31,20127871.0,0.0,1.0,89.666,96.4905,82.8415,-0.1117,0.5026,-0.6143,54.7014,64.485,0.0,100.0,-91222606.4472,27.0957,92.4647,196.95,197.01,195.43,195.98,176.609341857,79451983.0,0.0,1.0
2015-09-11,91.68,92.08,91.13,92.05,92.05,21185049.0,0.0,1.0,89.7715,96.8178,82.7252,-0.3118,0.4281,-0.74,54.1095,49.5875,7.1429,100.0,-99115889.1923,27.4268,92.5312,195.38,196.82,194.53,196.74,177.294223476,119691212.0,0.0,1.0
2015-09-10,90.07,92.06,89.63,91.98,91.98,26437398.0,0.0,1.0,89.8405,97.0008,82.6802,-0.5363,0.3106,-0.847,53.9591,32.9289,14.2857,0.0,-118962935.0976,27.6529,92.5012,194.56,197.22,194.25,195.85,176.492191053,158611063.0,0.0,1.0
2015-09-09,90.78,91.98,90.17,90.44,90.44,32551123.0,0.0,1.0,89.951,97.3056,82.5964,-0.808,0.1167,-0.9246,50.6556,21.2879,21.4286,0.0,-143659599.0729,27.8865,92.4457,199.32,199.47,194.35,194.76,175.509926625,149347735.0,0.0,1.0
2015-09-08,89.69,90.24,88.83,89.53,89.53,27012543.0,0.0,1.0,90.11,97.6355,82.5845,-0.9861,-0.0323,-0.9538,48.6332,-11.2405,28.5714,7.1429,-120819860.8353,28.204,92.4267,195.94,197.61,195.17,197.46,177.943058695,116025739.0,0.0,1.0
2015-09-04,87.2,88.39,86.7,88.26,88.26,27328667.0,0.0,1.0,90.341,98.0622,82.6198,-1.1064,-0.1607,-0.9457,45.7519,-50.6894,35.7143,14.2857,-120628282.5162,28.1705,92.441,192.85,193.86,191.61,192.59,173.554409369,207080961.0,0.0,1.0
2015-09-03,89.76,89.82,87.73,88.15,88.15,27048198.0,0.0,1.0,90.643,98.4865,82.7995,-1.1146,-0.209,-0.9056,45.5061,-41.0801,42.8571,21.4286,-143752539.2085,27.7185,92.4332,196.26,198.05,194.96,195.65,176.311959048,152087836.0,0.0,1.0
2015-09-02,88.82,89.89,87.63,89.89,89.89,27190527.0,0.0,1.0,90.9915,98.979,83.004,-1.0977,-0.2444,-0.8533,48.7512,-35.9784,50.0,28.5714,-127575387.2946,27.3545,92.3765,194.62,195.46,192.42,195.41,176.095680642,160269331.0,0.0,1.0
2015-09-01,86.99,89.39,86.5,87.23,87.23,36097370.0,0.0,1.0,91.319,99.6296,83.0084,-1.2373,-0.445,-0.7922,42.979,-68.1953,57.1429,35.7143,-154765914.2946,26.9714,92.2705,193.12,194.77,190.73,191.77,172.815458148,256000392.0,0.0,1.0
