date,Googl_open,Googl_high,Googl_low,Googl_close,Googl_adjusted_close,Googl_volume,Googl_dividend,Googl_split_coefficent,Googl_Real Upper Band,Googl_Real Middle Band,Googl_Real Lower Band,Googl_MACD_Hist,Googl_MACD_Signal,Googl_MACD,Googl_RSI,Googl_CCI,Googl_Aroon Up,Googl_Aroon Down,Googl_Chaikin A/D,Googl_ADX,Googl_SMA,SPY_open,SPY_high,SPY_low,SPY_close,SPY_adjusted_close,SPY_volume,SPY_dividend,SPY_split_coefficent
2013-10-22,1005.0,1013.0,995.791,1007.0,505.059068962,4412700.0,0.0,1.0,497.3382,449.2189,401.0996,8.0208,4.1566,12.1774,78.2751,224.2221,92.8571,35.7143,251142142.4399,17.7347,445.2814,174.91,175.93,174.43,175.41,152.786840061,126536379.0,0.0,1.0
2013-10-21,1011.46,1019.0,999.55,1003.3,503.203340506,7249300.0,0.0,1.0,486.9418,446.2056,405.4693,7.0487,2.1513,9.2001,77.8554,334.5766,100.0,42.8571,249806460.2795,15.7757,443.5183,174.45,174.75,174.01,174.4,151.907102826,104054017.0,0.0,1.0
2013-10-18,976.58,1015.46,974.0,1011.41,507.270896662,23109600.0,0.0,1.0,474.5155,443.2765,412.0375,5.0659,0.3892,5.4551,81.0423,521.8965,100.0,50.0,254260400.3817,13.5639,441.8495,173.86,174.51,173.51,174.39,151.898392556,138269996.0,0.0,1.0
2013-10-17,892.99,896.9,885.73,888.794,445.773058728,8504600.0,0.0,1.0,452.6455,440.5606,428.4758,1.059,-0.8773,0.1816,55.4286,89.1037,92.8571,57.1429,235665700.5267,11.2728,440.123,171.37,173.32,171.34,173.22,150.879291006,129004482.0,0.0,1.0
2013-10-16,885.87,898.33,884.01,898.029,450.404856644,4011100.0,0.0,1.0,453.4693,440.8013,428.1333,0.8518,-1.1421,-0.2903,61.2126,102.4968,100.0,64.2857,239504571.8958,11.4214,439.8789,170.72,172.16,170.64,172.07,149.877609995,161058684.0,0.0,1.0
2013-10-15,875.76,885.63,874.0,882.01,442.370555526,3180600.0,0.0,1.0,454.0492,440.934,427.8187,-0.005,-1.355,-1.36,53.3762,12.0471,42.8571,71.4286,235662094.9549,11.5777,439.47,170.51,171.15,169.47,169.7,147.813276087,153958055.0,0.0,1.0
2013-10-14,866.66,876.25,865.39,876.11,439.411420961,2484700.0,0.0,1.0,454.2275,441.0368,427.8461,-0.5338,-1.3538,-1.8875,49.9155,-42.5673,50.0,78.5714,234461507.3371,12.0387,439.2649,169.21,171.08,169.08,170.94,148.893349524,111901876.0,0.0,1.0
2013-10-11,866.03,873.48,865.3,871.99,437.345042248,2814900.0,0.0,1.0,454.6212,441.3289,428.0367,-1.0118,-1.2203,-2.2321,47.3831,-62.8312,0.0,85.7143,232040869.5844,12.0123,439.0241,168.91,170.32,168.77,170.26,148.301051187,104967037.0,0.0,1.0
2013-10-10,863.84,868.83,860.21,868.24,435.464236381,4506000.0,0.0,1.0,455.0604,441.7572,428.4541,-1.4616,-0.9674,-2.429,45.0341,-99.3229,0.0,92.8571,230251446.602,11.8231,438.8695,167.29,169.26,167.23,169.17,147.351631795,194021164.0,0.0,1.0
2013-10-09,856.28,862.65,842.98,855.86,429.255069277,5297200.0,0.0,1.0,455.6117,442.3797,429.1477,-1.8515,-0.602,-2.4535,36.319,-191.8407,0.0,100.0,226362277.2275,11.3475,438.8892,165.8,166.2,164.53,165.6,144.242065527,168271554.0,0.0,1.0
2013-10-08,865.32,865.98,851.63,853.67,428.15667865,3883500.0,0.0,1.0,455.5003,443.3911,431.2819,-1.6778,-0.1391,-1.8169,34.6161,-210.1097,7.1429,100.0,224722218.8645,10.46,439.2076,167.4,167.62,165.36,165.48,144.137542291,178558678.0,0.0,1.0
2013-10-07,867.45,873.99,864.11,865.74,434.210365802,2584600.0,0.0,1.0,454.1789,444.2688,434.3587,-1.1464,0.2803,-0.8661,40.1046,-165.0416,14.2857,100.0,227501559.9794,9.8583,439.6068,167.42,168.45,167.25,167.43,145.836044874,96070316.0,0.0,1.0
2013-10-04,875.0,877.5099,870.0,872.35,437.525599612,2713200.0,0.0,1.0,453.6022,444.8284,436.0546,-0.8232,0.567,-0.2563,43.6216,-141.5231,21.4286,71.4286,229233346.6193,9.7889,439.9161,167.75,169.06,167.53,168.89,147.107744244,96853649.0,0.0,1.0
2013-10-03,888.0,894.1,872.1,876.09,439.401389997,4229700.0,0.0,1.0,453.3094,445.0097,436.71,-0.5846,0.7728,0.1882,45.7286,-68.524,28.5714,78.5714,230248516.0189,10.0223,440.1708,168.79,168.94,166.84,167.62,146.001539998,176563533.0,0.0,1.0
2013-10-02,882.73,889.355,877.82,887.99,445.36981395,2987600.0,0.0,1.0,453.1935,445.0967,437.0,-0.3571,0.9189,0.5618,53.3408,-18.7018,35.7143,85.7143,232943988.4734,10.381,440.3534,168.35,169.34,167.83,169.18,147.360342064,112859880.0,0.0,1.0
2013-10-01,880.25,887.67,880.05,887.004,444.875287394,3366200.0,0.0,1.0,453.4869,444.6866,435.8862,-0.5853,1.0082,0.4228,52.7355,-9.1202,42.8571,92.8571,230663466.7571,10.7781,440.4609,168.14,169.5,167.97,169.34,147.499706379,126997489.0,0.0,1.0
2013-09-30,869.08,880.84,868.31,875.91,439.311111315,3441300.0,0.0,1.0,454.5221,444.0189,433.5157,-0.8649,1.1545,0.2896,45.3243,-74.9284,50.0,100.0,227885689.1191,11.0681,440.6866,167.48,168.54,167.15,168.01,146.341240515,143620138.0,0.0,1.0
2013-09-27,874.82,877.52,871.31,876.39,439.551854466,2515000.0,0.0,1.0,456.6308,443.2914,429.952,-0.6888,1.3707,0.682,45.6117,-55.2325,57.1429,100.0,227152387.3638,11.5592,441.071,168.84,169.14,168.47,168.91,147.125164784,98644882.0,0.0,1.0
2013-09-26,878.3,882.75,875.0,878.17,440.444610318,2517200.0,0.0,1.0,457.4171,442.7658,428.1144,-0.3947,1.5429,1.1482,46.6296,-22.1942,64.2857,0.0,225552669.1681,11.887,441.42,169.32,170.17,169.05,169.69,147.804565817,77036992.0,0.0,1.0
2013-09-25,886.55,886.55,875.6,877.23,439.973154981,3294700.0,0.0,1.0,458.4664,442.023,425.5795,-0.0058,1.6416,1.6358,46.0391,-6.1597,71.4286,0.0,226010637.1686,12.4252,441.5401,169.64,169.98,168.89,169.04,147.238398289,117195118.0,0.0,1.0
2013-09-24,886.5,890.1,881.4,886.84,444.793033484,2970600.0,0.0,1.0,459.1364,441.3439,423.5514,0.6393,1.643,2.2823,51.4426,29.4745,78.5714,0.0,228324449.3138,13.0229,441.7117,169.9,170.53,169.21,169.53,147.665201502,101097962.0,0.0,1.0
2013-09-23,896.15,901.59,885.2,886.5,444.622507085,3551200.0,0.0,1.0,458.7868,440.8311,422.8753,1.1004,1.4832,2.5836,51.2547,55.0882,85.7143,0.0,227580092.072,13.4595,441.6544,170.49,170.65,169.39,169.93,148.013612289,104534720.0,0.0,1.0
2013-09-20,898.39,904.13,895.62,903.11,452.953223208,8681900.0,0.0,1.0,458.3864,440.4225,422.4586,1.7397,1.2081,2.9479,62.1716,105.0556,92.8571,0.0,230567953.4507,13.7105,441.64,172.33,172.33,170.58,170.72,148.701723592,132555427.0,0.8379,1.0
2013-09-19,905.99,905.99,895.4,898.39,450.585915556,3192600.0,0.0,1.0,456.7177,439.6853,422.6528,1.7485,0.7732,2.5217,59.9189,113.3717,100.0,7.1429,223967260.9713,13.3492,441.4468,173.52,173.6,172.59,172.76,149.743627548,146510429.0,0.0,1.0
2013-09-18,886.35,903.97,883.0701,903.32,453.058548336,3865500.0,0.0,1.0,455.2941,438.9565,422.619,1.8461,0.336,2.1822,63.5917,112.4589,100.0,14.2857,225357051.9058,12.9688,441.5034,171.01,173.52,170.58,173.05,149.994991591,203079713.0,0.0,1.0
2013-09-17,887.41,888.395,881.0,886.11,444.426903275,2516200.0,0.0,1.0,453.1171,438.0061,422.895,1.5907,-0.1255,1.4653,54.5639,64.1413,78.5714,21.4286,221731990.8557,12.6499,441.5094,170.46,171.11,170.46,171.07,148.278781921,82269719.0,0.0,1.0
2013-09-16,896.2,897.0,884.87,887.76,445.254457857,2670300.0,0.0,1.0,452.3925,437.493,422.5935,1.931,-0.5232,1.4078,55.7956,98.3398,85.7143,28.5714,220770765.0269,13.0247,441.8177,171.16,171.24,170.04,170.31,147.620034775,126115232.0,0.0,1.0
2013-09-13,894.5,895.68,884.84,889.068,445.910482943,2648100.0,0.0,1.0,451.5331,436.7193,421.9055,2.2356,-1.0059,1.2297,56.7384,110.1839,92.8571,35.7143,222168654.9688,13.1917,441.9285,169.13,169.46,168.74,169.33,146.770597666,72700859.0,0.0,1.0
2013-09-12,897.4,897.9,890.01,893.064,447.914669676,2188800.0,0.0,1.0,450.354,435.9818,421.6097,2.4825,-1.5648,0.9177,59.595,148.5311,100.0,42.8571,222751041.5373,13.4313,442.1995,169.34,169.56,168.72,168.95,146.441224093,83134871.0,0.0,1.0
2013-09-11,888.54,896.97,886.08,896.19,449.482509447,3217900.0,0.0,1.0,448.6928,435.3987,422.1046,2.4875,-2.1854,0.3021,61.8573,168.8179,100.0,50.0,223245394.0842,13.3823,442.5191,168.64,169.4,168.35,169.4,146.831271745,94296092.0,0.0,1.0
2013-09-10,890.02,892.0,884.0001,888.67,445.710866747,2572600.0,0.0,1.0,447.0735,435.024,422.9746,2.1596,-2.8073,-0.6477,58.3232,147.7146,100.0,57.1429,220488460.4749,13.3716,442.8127,168.64,168.9,168.26,168.87,146.371882288,105300853.0,0.0,1.0
2013-09-09,883.73,889.75,882.42,888.054,445.401913037,2466700.0,0.0,1.0,446.73,434.9448,423.1596,1.8806,-3.3472,-1.4666,58.0274,140.8909,100.0,64.2857,220057576.7463,13.5804,443.2643,166.45,167.73,166.45,167.63,145.297084313,87408601.0,0.0,1.0
2013-09-06,882.44,883.78,873.74,879.58,441.151793324,3120000.0,0.0,1.0,447.008,435.0039,422.9997,1.3584,-3.8174,-2.4589,53.8426,79.3828,100.0,71.4286,218732356.4729,13.9013,443.7025,166.51,166.98,164.48,166.04,143.918915942,159700226.0,0.0,1.0
2013-09-05,873.5,879.88,871.61,879.56,441.14176236,2580000.0,0.0,1.0,448.3091,435.3319,422.3546,0.8999,-4.157,-3.257,53.8325,56.664,100.0,78.5714,218222715.0389,14.5147,444.2123,165.85,166.4,165.73,165.96,143.849574137,63023864.0,0.0,1.0
2013-09-04,860.35,873.5,855.17,871.634,437.166491078,4078300.0,0.0,1.0,449.2926,435.61,421.9274,0.1547,-4.382,-4.2273,49.7946,-16.6421,0.0,85.7143,215842376.4657,15.2097,444.5437,164.43,166.03,164.13,165.75,143.667551899,97219175.0,0.0,1.0
2013-09-03,854.36,866.19,853.95,860.38,431.522067282,4091100.0,0.0,1.0,451.2259,436.2353,421.2447,-0.5789,-4.4206,-4.9995,43.2506,-60.2604,0.0,92.8571,212594421.0158,15.6219,444.9651,165.23,165.58,163.7,164.39,142.488741217,142331733.0,0.0,1.0
2013-08-30,855.76,858.04,845.56,846.9,424.761197124,3719400.0,0.0,1.0,454.0181,437.3543,420.6904,-1.0617,-4.2759,-5.3376,33.6283,-115.3052,7.1429,100.0,212387192.0952,15.6613,445.5257,164.51,164.53,163.17,163.65,141.847329522,134740736.0,0.0,1.0
2013-08-29,849.07,860.38,848.59,855.43,429.039403537,2954000.0,0.0,1.0,456.0874,438.8506,421.6139,-0.9927,-4.0105,-5.0032,37.3494,-98.6798,0.0,92.8571,215307874.7875,15.2203,446.1099,163.55,165.04,163.4,164.17,142.298051254,119032950.0,0.0,1.0
2013-08-28,850.25,855.41,847.77,848.55,425.588751706,2657100.0,0.0,1.0,457.818,440.0742,422.3303,-1.1769,-3.7623,-4.9392,31.6881,-125.3384,0.0,100.0,214834332.8029,14.872,446.4986,163.26,164.49,163.05,163.91,142.072690388,107750295.0,0.0,1.0
2013-08-27,859.62,863.73,847.9,850.15,426.391228876,3464700.0,0.0,1.0,457.6213,441.0572,424.4931,-0.9663,-3.4681,-4.4343,32.3188,-125.9461,0.0,100.0,216948883.5875,14.2018,446.9219,164.36,166.0,163.21,163.33,141.569962303,158359408.0,0.0,1.0
2013-08-26,870.0,874.9,866.05,866.39,434.536372153,2102800.0,0.0,1.0,457.372,442.0796,426.7872,-0.5806,-3.2265,-3.8071,39.7807,-66.8622,0.0,57.1429,219428672.0268,13.5008,447.395,166.79,167.3,165.89,166.0,143.884245039,89492894.0,0.0,1.0
2013-08-23,877.83,878.0,869.75,870.21,436.452286397,2152000.0,0.0,1.0,457.3734,442.4778,427.5822,-0.6992,-3.0813,-3.7805,41.8935,-55.2453,7.1429,64.2857,221369900.953,13.4692,447.5703,166.55,166.83,165.77,166.62,144.421644027,90872824.0,0.0,1.0
2013-08-22,872.7,874.75,870.25,873.71,438.207705206,1738000.0,0.0,1.0,457.5044,442.8575,428.2106,-0.9801,-2.9066,-3.8867,43.876,-59.855,14.2857,71.4286,223281920.3464,13.604,447.6563,164.9,166.3,164.89,166.06,143.936251393,101381277.0,0.0,1.0
2013-08-21,870.65,876.909,866.5,869.33,436.010923953,3511000.0,0.0,1.0,457.7285,443.2083,428.6881,-1.4828,-2.6615,-4.1443,40.6101,-78.9388,21.4286,78.5714,222347262.5692,13.5589,447.6555,165.12,166.03,164.19,164.56,142.636092552,159343176.0,0.0,1.0
2013-08-20,868.35,872.11,863.54,865.42,434.049870368,2463500.0,0.0,1.0,458.7548,444.0502,429.3456,-1.8984,-2.2908,-4.1893,37.6002,-112.9946,28.5714,85.7143,223949120.4802,13.5115,447.6163,165.04,166.2,164.86,165.58,143.520200564,89235551.0,0.0,1.0
2013-08-19,857.71,872.0,857.45,865.65,434.165226462,3618100.0,0.0,1.0,459.4912,445.0127,430.5341,-2.1698,-1.8162,-3.986,37.7045,-140.7917,35.7143,92.8571,225331785.0077,13.193,447.6711,165.64,166.21,164.76,164.77,142.81811479,96330805.0,0.0,1.0
2013-08-16,861.28,862.44,856.54,856.908,429.780691823,3346800.0,0.0,1.0,460.585,446.1424,431.6998,-2.4066,-1.2738,-3.6803,30.9383,-206.7831,42.8571,100.0,224871751.6743,12.8517,447.8627,166.06,166.63,165.5,165.83,143.736893704,130636116.0,0.0,1.0
2013-08-15,864.44,864.92,858.0,859.66,431.160952556,3734600.0,0.0,1.0,459.5312,447.1377,434.7442,-2.1181,-0.6721,-2.7902,31.9528,-241.2721,50.0,100.0,227801052.556,11.943,448.2117,167.41,167.43,166.09,166.38,144.213618612,152647543.0,0.0,1.0
2013-08-14,878.37,880.23,867.16,869.81,436.251667104,4160200.0,0.0,1.0,459.1166,448.4172,437.7177,-1.6115,-0.1426,-1.7541,35.9952,-174.5969,57.1429,100.0,229743908.0474,11.0336,448.726,169.53,169.8,168.7,168.74,146.259201855,79609123.0,0.0,1.0
2013-08-13,886.83,888.5,876.2,881.25,441.989378871,2836700.0,0.0,1.0,460.0827,449.6394,439.1962,-1.1847,0.2602,-0.9244,41.4883,-111.3212,0.0,100.0,232217110.3429,10.3845,449.1123,169.41,169.9,168.41,169.61,147.013293983,80689816.0,0.0,1.0
2013-08-12,886.9,887.0,881.65,885.51,444.125974336,2751200.0,0.0,1.0,461.5792,450.6014,439.6235,-0.9926,0.5564,-0.4362,43.7996,-100.067,0.0,35.7143,232724487.5782,10.0403,449.175,168.46,169.31,168.38,169.11,146.579907702,68477641.0,0.0,1.0
2013-08-09,890.56,895.52,890.0,890.41,446.58356067,2644700.0,0.0,1.0,463.5415,451.5839,439.6263,-0.8289,0.8046,-0.0243,46.5706,-59.551,7.1429,42.8571,231505731.6908,9.899,449.0437,169.58,170.1,168.72,169.31,146.753262214,91824151.0,0.0,1.0
2013-08-08,895.49,895.84,885.295,892.66,447.71204419,2973000.0,0.0,1.0,465.0919,452.4012,439.7105,-0.7602,1.0118,0.2516,47.8617,-70.7986,14.2857,0.0,233757559.5891,10.1154,448.8756,169.98,170.18,168.93,169.8,147.177980769,101940958.0,0.0,1.0
2013-08-07,895.04,898.45,889.09,890.65,446.703932245,2755600.0,0.0,1.0,466.1872,453.0928,439.9984,-0.7166,1.2018,0.4852,46.6344,-69.0171,0.0,7.1429,232577663.43,10.3432,448.6163,169.19,169.43,168.55,169.18,146.640581782,84663314.0,0.0,1.0
2013-08-06,904.69,909.709,895.73,896.57,449.673097775,3009100.0,0.0,1.0,466.2465,453.4775,440.7084,-0.5021,1.381,0.8789,49.8431,-22.2054,0.0,14.2857,234414730.0966,10.75,448.4804,170.37,170.74,169.35,169.73,147.11730669,87403388.0,0.0,1.0
2013-08-05,905.39,905.525,899.2,905.0,453.901149365,2616700.0,0.0,1.0,466.345,453.6949,441.0449,-0.4401,1.5065,1.0664,54.8316,-6.2259,0.0,21.4286,237062195.6444,11.1492,448.4007,170.57,170.96,170.35,170.7,147.958076073,53868607.0,0.0,1.0
2013-08-02,903.44,907.0,900.82,906.57,454.688580088,3424300.0,0.0,1.0,466.3474,453.6972,441.047,-0.7569,1.6165,0.8596,55.7973,4.7546,0.0,28.5714,234879888.529,11.7149,448.0839,170.28,170.97,170.05,170.95,148.174769214,91009697.0,0.0,1.0
2013-08-01,895.0,904.55,895.0,904.22,453.509941744,4272500.0,0.0,1.0,466.2379,453.3692,440.5005,-1.3027,1.8058,0.503,54.6881,-14.4906,7.1429,35.7143,231932109.2421,12.2806,447.5581,169.99,170.81,169.9,170.66,147.923405171,110213653.0,0.0,1.0
2013-07-31,892.99,896.509,886.18,887.75,445.249442374,4342600.0,0.0,1.0,466.3479,452.923,439.4982,-1.9708,2.1315,0.1606,45.8436,-74.8018,14.2857,42.8571,227954881.4946,12.873,446.9999,168.94,169.85,168.49,168.71,146.233198678,142329200.0,0.0,1.0
2013-07-30,885.46,895.61,880.87,890.92,446.839350268,3507600.0,0.0,1.0,466.5713,452.7866,439.002,-2.0619,2.6242,0.5623,47.5007,-76.1672,21.4286,50.0,230977337.8219,13.1405,446.6407,169.1,169.28,168.19,168.59,146.129185971,85124833.0,0.0,1.0
2013-07-29,884.9,894.82,880.89,882.27,442.500958067,3780000.0,0.0,1.0,466.6418,452.7104,438.7789,-2.2347,3.1396,0.9049,42.2076,-93.6753,28.5714,57.1429,229701846.9128,13.3814,446.3487,168.68,169.06,168.11,168.59,146.129185971,79712464.0,0.0,1.0
2013-07-26,886.99,889.99,882.0,885.35,444.045726619,3551800.0,0.0,1.0,466.7393,452.6627,438.5862,-1.9275,3.6983,1.7708,43.6631,-89.5006,35.7143,64.2857,232732902.1884,13.6007,446.2101,168.22,169.16,167.52,169.11,146.579907702,107750433.0,0.0,1.0
2013-07-25,893.87,896.85,886.08,887.7,445.224364963,5996100.0,0.0,1.0,467.1432,452.4551,437.767,-1.4873,4.1802,2.6929,44.7566,-61.2533,42.8571,71.4286,233306346.7438,13.6235,446.0271,168.22,169.08,167.94,168.93,146.423888641,111066858.0,0.0,1.0
2013-07-24,907.26,910.3,900.7,902.9,452.847898079,4152800.0,0.0,1.0,467.773,452.1027,436.4325,-0.8413,4.552,3.7107,52.6805,19.1386,50.0,78.5714,237498606.0746,13.7842,445.784,169.79,169.86,168.18,168.52,146.068511892,112811714.0,0.0,1.0
2013-07-23,910.7,913.0,899.57,903.8,453.299291487,4087300.0,0.0,1.0,468.6307,451.1824,433.7341,-0.5828,4.7624,4.1796,53.1984,28.6084,57.1429,85.7143,239748039.4079,14.487,445.5128,169.8,169.83,169.05,169.14,146.605910879,80765520.0,0.0,1.0
2013-07-22,902.0,912.67,897.0,910.7,456.759974284,5800500.0,0.0,1.0,468.9113,450.3295,431.7477,-0.2368,4.9081,4.6713,57.2012,39.53,64.2857,92.8571,241260614.3155,15.2269,445.1306,169.41,169.74,169.01,169.5,146.917949001,79307249.0,0.0,1.0
2013-07-19,886.61,902.95,875.61,896.598,449.687141125,14703800.0,0.0,1.0,468.2708,449.583,430.8951,-0.0887,4.9673,4.8785,50.0716,-17.6408,71.4286,0.0,236918568.0477,15.9934,444.7807,168.52,169.23,168.31,169.17,146.631914056,103709128.0,0.0,1.0
2013-07-18,918.99,920.0,903.19,910.68,456.749943319,7261700.0,0.0,1.0,468.1458,449.2856,430.4254,0.8029,4.9894,5.7923,59.219,62.8436,78.5714,7.1429,229047140.9529,16.4333,444.6907,168.31,169.27,168.2,168.87,146.371882288,103461245.0,0.0,1.0
2013-07-17,921.0,926.86,916.3,918.55,460.6971279,3009100.0,0.0,1.0,467.6228,449.0348,430.4468,1.3665,4.7887,6.1552,65.4212,105.3989,85.7143,0.0,229837677.0026,16.5839,444.6441,168.16,168.48,167.73,167.95,145.574451532,91766311.0,0.0,1.0
2013-07-16,927.13,927.97,913.9,919.608,461.227765928,3962000.0,0.0,1.0,466.4437,448.5852,430.7266,1.6799,4.4471,6.127,66.2879,120.0561,92.8571,0.0,231564490.0702,16.051,444.5185,168.26,168.36,167.07,167.52,145.201739331,88590595.0,0.0,1.0
2013-07-15,924.3,928.0,916.36,924.69,463.77663404,3917000.0,0.0,1.0,464.7046,447.7487,430.7927,1.9207,4.0271,5.9478,70.4507,152.2504,100.0,0.0,232311835.3444,15.49,444.3878,167.97,168.39,167.68,168.15,145.747806044,69387788.0,0.0,1.0
2013-07-12,920.0,923.0,915.24,923.0,462.929017529,5131200.0,0.0,1.0,462.1775,446.5036,430.8296,1.8261,3.547,5.3731,69.8663,166.6064,100.0,7.1429,230622544.9667,14.7662,444.1267,167.39,167.93,167.13,167.51,145.193071606,102638074.0,0.0,1.0
2013-07-11,913.0,920.81,908.52,920.24,461.544744411,5163200.0,0.0,1.0,459.3223,445.35,431.3777,1.5573,3.0904,4.6477,68.9347,175.0436,100.0,14.2857,225491344.9667,14.1538,444.0376,167.11,167.61,165.18,167.44,145.132397526,135466463.0,0.0,1.0
2013-07-10,903.45,911.135,900.38,905.99,454.397682114,3413300.0,0.0,1.0,456.3768,444.1398,431.9028,1.0941,2.7011,3.7952,63.5291,137.6211,92.8571,21.4286,220807074.8269,13.575,443.622,164.97,165.75,164.63,165.19,143.182159265,120332699.0,0.0,1.0
2013-07-09,911.0,912.95,897.98,905.24,454.02152094,3954800.0,0.0,1.0,454.8245,443.4832,432.1419,0.952,2.4276,3.3795,63.2163,162.2819,100.0,28.5714,220659498.3971,13.268,443.2652,164.98,165.33,164.27,165.13,143.130152912,119211370.0,0.0,1.0
2013-07-08,899.21,906.27,897.084,905.09,453.946288706,3935000.0,0.0,1.0,453.4822,443.1066,432.731,0.6486,2.1896,2.8382,63.1576,169.4849,14.2857,35.7143,220778380.1611,12.9448,442.9516,163.86,164.39,163.08,163.95,142.10736129,106842928.0,0.0,1.0
2013-07-05,890.01,895.41,887.34,893.49,448.128329222,3400300.0,0.0,1.0,451.5943,442.4706,433.3469,0.0861,2.0275,2.1136,58.3905,94.7614,21.4286,42.8571,217854331.609,12.8176,442.5301,162.47,163.08,161.3,163.02,141.301262809,122350267.0,0.0,1.0
2013-07-03,880.02,889.17,878.5,886.43,444.587398709,2091900.0,0.0,1.0,451.2485,441.7471,432.2458,-0.2556,2.0059,1.7503,55.1077,35.6724,28.5714,50.0,216072018.2258,13.0584,442.2811,160.48,161.77,160.22,161.28,139.793078554,75216341.0,0.0,1.0
2013-07-02,890.2,891.0,877.27,882.31,442.521019996,3779200.0,0.0,1.0,451.5264,441.0768,430.6272,-0.448,2.0698,1.6218,53.1028,32.5057,35.7143,57.1429,215054496.1077,13.5441,441.915,161.12,162.3,160.5,161.21,139.732404474,144734577.0,0.0,1.0
2013-07-01,886.45,892.08,885.0,887.88,445.314643644,3446100.0,0.0,1.0,451.818,440.4948,429.1715,-0.5373,2.1818,1.6445,56.2569,76.0783,42.8571,64.2857,216059163.2597,14.0553,441.6547,161.26,162.48,161.08,161.36,139.862420359,131657906.0,0.0,1.0
2013-06-28,874.9,881.84,874.191,880.37,441.548016427,4693900.0,0.0,1.0,451.311,439.9869,428.6629,-0.9509,2.3162,1.3652,52.7427,10.7784,50.0,71.4286,216701656.4806,14.2829,441.1261,160.63,161.4,159.86,160.42,139.047654152,160158020.0,0.0,1.0
2013-06-27,878.8,884.69,876.65,877.07,439.892907264,3849100.0,0.0,1.0,451.1316,439.7574,428.3833,-1.1816,2.5539,1.3723,51.1411,18.2144,57.1429,78.5714,213811922.515,14.8885,440.4896,161.1,161.82,160.95,161.08,139.619724042,129359801.0,0.0,1.0
2013-06-26,873.75,878.0,870.5701,873.65,438.177612312,3659100.0,0.0,1.0,451.0492,439.5992,428.1492,-1.3193,2.8493,1.53,49.4938,-19.5292,64.2857,0.0,217258877.7373,15.4292,439.7794,159.87,160.5,159.25,160.14,138.804957835,134713304.0,0.0,1.0
2013-06-25,877.26,879.68,864.51,866.2,434.441077989,5101200.0,0.0,1.0,451.0406,439.4653,427.89,-1.2955,3.1791,1.8836,45.7974,-46.7954,71.4286,7.1429,217884380.4924,16.2408,439.164,158.48,160.1,157.42,158.57,137.444124915,161987972.0,0.0,1.0
2013-06-24,871.88,876.32,863.25,869.79,436.241636139,6027700.0,0.0,1.0,451.2297,439.8432,428.4567,-0.815,3.503,2.688,47.348,-53.6991,78.5714,14.2857,221848991.4349,17.0951,438.5729,157.41,158.43,155.73,157.06,136.135298349,221849792.0,0.0,1.0
2013-06-21,888.34,889.88,873.07,880.93,441.828883437,7956600.0,0.0,1.0,451.2321,439.9317,428.6314,-0.2145,3.7067,3.4922,52.4664,28.5065,85.7143,21.4286,221844379.576,17.8761,437.7157,159.64,159.76,157.47,159.07,137.877511195,271424782.0,0.8391,1.0
2013-06-20,893.99,901.0,883.31,884.74,443.739782198,6737200.0,0.0,1.0,451.3173,439.9784,428.6395,0.1387,3.7604,3.8991,54.3317,89.7072,92.8571,28.5714,222360304.2626,18.5934,436.815,161.86,163.47,158.98,159.4,137.438535616,320785551.0,0.0,1.0
2013-06-19,901.37,910.84,897.5,900.68,451.734461006,5825900.0,0.0,1.0,451.6348,440.0957,428.5567,0.4414,3.7257,4.1671,63.0382,179.6665,100.0,35.7143,228008279.1634,18.9613,435.9212,165.6,165.89,163.38,163.45,140.930543579,205916944.0,0.0,1.0
2013-06-18,888.65,901.0,888.35,900.62,451.704368112,4329400.0,0.0,1.0,452.4898,440.2535,428.0172,0.0192,3.6153,3.6345,63.0175,131.7507,100.0,42.8571,231056613.6456,18.747,434.7578,164.53,165.99,164.52,165.74,142.90503697,114592356.0,0.0,1.0
2013-06-17,879.23,889.43,878.28,886.25,444.497120027,4288300.0,0.0,1.0,453.5243,440.4518,427.3794,-0.7055,3.6105,2.905,57.752,38.7644,0.0,50.0,226987319.8907,18.8145,433.4976,164.29,165.22,163.22,164.44,141.784145525,136114269.0,0.0,1.0
2013-06-14,880.1,884.7,874.13,875.04,438.874764354,4485500.0,0.0,1.0,455.677,441.0269,426.3767,-1.1214,3.7869,2.6655,52.8936,-10.3065,7.1429,57.1429,225145081.5951,19.2675,432.4145,164.03,164.67,162.91,163.18,140.697743048,141018099.0,0.0,1.0
2013-06-13,868.98,879.66,865.5,877.0,439.857798887,4135600.0,0.0,1.0,457.3032,441.7498,426.1965,-1.1739,4.0673,2.8934,53.9,-36.4619,14.2857,64.2857,228858243.846,19.9113,431.0462,161.66,164.5,161.3,164.21,141.585833962,163201480.0,0.0,1.0
2013-06-12,885.46,886.0,869.65,871.98,437.340026766,4405100.0,0.0,1.0,460.0292,442.7251,425.421,-1.3186,4.3608,3.0421,51.7152,-33.0716,0.0,71.4286,226276414.4682,20.7706,429.8621,164.22,164.39,161.6,161.75,139.464762459,176962186.0,0.0,1.0
2013-06-11,883.97,887.0,879.52,879.81,441.267149417,3511600.0,0.0,1.0,460.2513,443.1043,425.9572,-1.2463,4.6904,3.4441,55.5265,-6.364,0.0,78.5714,229425993.6119,21.5122,428.8764,163.3,164.54,162.74,163.1,140.628765113,159379607.0,0.0,1.0
