date,Msft_open,Msft_high,Msft_low,Msft_close,Msft_adjusted_close,Msft_volume,Msft_dividend,Msft_split_coefficent,Msft_Real Middle Band,Msft_Real Upper Band,Msft_Real Lower Band,Msft_MACD,Msft_MACD_Hist,Msft_MACD_Signal,Msft_RSI,Msft_CCI,Msft_Aroon Down,Msft_Aroon Up,Msft_Chaikin A/D,Msft_ADX,Msft_SMA,Aapl_open,Aapl_high,Aapl_low,Aapl_close,Aapl_adjusted_close,Aapl_volume,Aapl_dividend,Aapl_split_coefficent,Aapl_Real Upper Band,Aapl_Real Lower Band,Aapl_Real Middle Band,Aapl_MACD,Aapl_MACD_Hist,Aapl_MACD_Signal,Aapl_RSI,Aapl_CCI,Aapl_Aroon Up,Aapl_Aroon Down,Aapl_Chaikin A/D,Aapl_ADX,Aapl_SMA,Googl_open,Googl_high,Googl_low,Googl_close,Googl_adjusted_close,Googl_volume,Googl_dividend,Googl_split_coefficent,Googl_Real Upper Band,Googl_Real Middle Band,Googl_Real Lower Band,Googl_MACD_Hist,Googl_MACD_Signal,Googl_MACD,Googl_RSI,Googl_CCI,Googl_Aroon Up,Googl_Aroon Down,Googl_Chaikin A/D,Googl_ADX,Googl_SMA,Fb_open,Fb_high,Fb_low,Fb_close,Fb_adjusted_close,Fb_volume,Fb_dividend,Fb_split_coefficent,Fb_Real Middle Band,Fb_Real Upper Band,Fb_Real Lower Band,Fb_MACD,Fb_MACD_Hist,Fb_MACD_Signal,Fb_RSI,Fb_CCI,Fb_Aroon Down,Fb_Aroon Up,Fb_Chaikin A/D,Fb_ADX,Fb_SMA,Amzn_open,Amzn_high,Amzn_low,Amzn_close,Amzn_adjusted_close,Amzn_volume,Amzn_dividend,Amzn_split_coefficent,Amzn_Real Upper Band,Amzn_Real Lower Band,Amzn_Real Middle Band,Amzn_MACD_Signal,Amzn_MACD_Hist,Amzn_MACD,Amzn_RSI,Amzn_CCI,Amzn_Aroon Up,Amzn_Aroon Down,Amzn_Chaikin A/D,Amzn_ADX,Amzn_SMA,SPY_open,SPY_high,SPY_low,SPY_close,SPY_adjusted_close,SPY_volume,SPY_dividend,SPY_split_coefficent
2017-10-03,74.67,74.88,74.195,74.26,70.8121255134,11935853.0,0.0,1.0,70.9556,72.1804,69.7309,0.2035,-0.0965,0.3,52.3099,4.0174,57.1429,21.4286,-4010724365.4349,12.0287,70.2438,154.01,155.09,153.91,154.48,37.0292464503,16146388.0,0.0,1.0,39.24,35.8907,37.5653,-0.3308,-0.0901,-0.2406,44.7782,-44.9946,14.2857,57.1429,72521034054.6411,14.7119,37.985,967.56,972.44,962.705,972.08,972.08,1080312.0,0.0,1.0,973.3286,948.1885,923.0484,3.7304,2.4851,6.2156,62.2602,155.548,92.8571,57.1429,331225376.3435,12.4976,942.6075,169.3,170.73,169.2,169.96,169.96,8054219.0,0.0,1.0,170.4255,175.9196,164.9314,-0.0846,-0.2076,0.1229,51.2895,-15.2416,57.1429,0.0,844059250.6198,15.3785,169.8145,958.0,963.69,950.37,957.1,957.1,2643484.0,0.0,1.0,999.1212,936.1408,967.631,-5.0598,-0.6296,-5.6894,45.554,-58.2315,0.0,64.2857,1633714493.6789,15.0414,967.0083,252.32,252.89,252.23,252.86,238.772440489,66810169.0,0.0,1.0
2017-10-02,74.71,75.01,74.295,74.61,71.145875095,15210338.0,0.0,1.0,70.9246,72.193,69.6563,0.2179,-0.1063,0.3241,55.549,33.0038,64.2857,28.5714,-4001053710.8158,12.0569,70.1903,154.26,154.45,152.72,153.81,36.8686457569,18524860.0,0.0,1.0,39.4012,35.9117,37.6564,-0.3491,-0.131,-0.2181,42.6425,-67.0752,0.0,64.2857,72523223395.3865,14.9763,38.0071,975.65,977.74,961.95,967.47,967.47,1466444.0,0.0,1.0,969.4072,946.6585,923.9098,3.555,1.5525,5.1075,60.3838,195.5469,100.0,64.2857,330224964.1525,12.7075,941.9493,171.39,171.87,168.75,169.47,169.47,13104304.0,0.0,1.0,170.4635,175.9547,164.9723,-0.1534,-0.3282,0.1748,50.2468,-14.6277,64.2857,0.0,844111892.574,16.0768,169.865,964.0,967.305,952.1201,959.19,959.19,2415846.0,0.0,1.0,999.1828,936.8962,968.0395,-4.9024,-0.9804,-5.8828,46.4868,-49.7066,7.1429,71.4286,1633686709.3125,14.7177,967.8875,251.49,252.32,251.29,252.32,238.262525445,59022985.0,0.0,1.0
2017-09-29,73.94,74.535,73.88,74.49,71.031446667,16700435.0,0.0,1.0,70.8927,72.1693,69.6161,0.199,-0.1517,0.3507,54.6551,-4.7527,71.4286,35.7143,-3999245488.814,12.0073,70.1351,153.21,154.13,152.0,154.12,36.9429535404,25856530.0,0.0,1.0,39.6273,35.9311,37.7792,-0.351,-0.1657,-0.1854,43.363,-80.2535,7.1429,71.4286,72503948974.5739,15.0936,38.0188,966.0,975.81,966.0,973.72,973.72,1906445.0,0.0,1.0,966.7212,945.8845,925.0478,3.4246,0.6637,4.0884,64.4156,258.1864,100.0,71.4286,330666104.6844,12.9286,941.4073,168.83,171.66,168.81,170.87,170.87,15114619.0,0.0,1.0,170.591,176.1024,165.0796,-0.189,-0.4459,0.2569,53.2722,-2.8516,71.4286,7.1429,851168056.2663,16.8119,169.8688,960.11,964.83,958.375,961.35,961.35,2411643.0,0.0,1.0,1000.1607,937.8243,968.9925,-4.6573,-1.5995,-6.2568,47.4187,-44.1351,14.2857,78.5714,1633852979.7953,14.4308,968.5973,250.34,251.32,250.13,251.23,237.233252488,85578002.0,0.0,1.0
2017-09-28,73.54,73.97,73.31,73.87,70.4402331225,10814063.0,0.0,1.0,70.9061,72.1937,69.6184,0.1837,-0.2049,0.3886,49.8131,-76.7045,78.5714,42.8571,-4013651207.554,12.2521,70.0702,153.89,154.28,152.7,153.28,36.7416034173,21896592.0,0.0,1.0,39.8182,35.9769,37.8976,-0.356,-0.212,-0.1439,40.8481,-91.601,14.2857,78.5714,72401493991.861,15.1373,38.0237,956.25,966.18,955.55,964.81,964.81,1347750.0,0.0,1.0,962.0863,944.9605,927.8347,2.2842,-0.1924,2.0918,60.9654,204.2331,100.0,78.5714,329571987.9311,12.976,940.5718,167.94,169.07,167.16,168.73,168.73,12084865.0,0.0,1.0,170.646,176.1893,165.1027,-0.3743,-0.7426,0.3683,48.9055,-82.4568,78.5714,14.2857,844432769.9049,17.5402,169.8118,951.86,959.7,950.101,956.4,956.4,2512567.0,0.0,1.0,1001.3081,938.6019,969.955,-4.2574,-2.6057,-6.8631,45.0758,-83.7138,21.4286,85.7143,1634041652.0982,14.3223,969.2365,249.73,250.44,249.63,250.35,236.402279824,44778841.0,0.0,1.0
2017-09-27,73.55,74.17,73.17,73.85,70.4211617178,18934048.0,0.0,1.0,70.9127,72.192,69.6335,0.2217,-0.2181,0.4398,49.652,-74.6612,85.7143,50.0,-4021188281.7667,12.8952,70.0227,153.8,154.7189,153.54,154.23,36.9693208184,24959552.0,0.0,1.0,39.9366,36.0999,38.0183,-0.3366,-0.2456,-0.0909,42.8461,-91.3217,21.4286,85.7143,72424776444.0995,15.3129,38.043,942.74,965.43,941.95,959.9,959.9,2313498.0,0.0,1.0,958.4054,943.9015,929.3976,1.1836,-0.7635,0.4201,58.9276,161.7929,100.0,85.7143,328571635.3911,13.392,940.1425,165.9,168.34,165.57,167.68,167.68,18963276.0,0.0,1.0,170.7055,176.1905,165.2205,-0.3874,-0.9414,0.554,46.6333,-129.9116,85.7143,21.4286,836650369.9311,17.7095,169.826,948.0,955.3,943.3,950.87,950.87,3111263.0,0.0,1.0,1001.2738,939.7552,970.5145,-3.606,-3.4272,-7.0332,42.414,-122.7179,28.5714,92.8571,1633256654.8659,13.9799,970.2238,249.88,250.49,248.87,250.05,236.118993689,81001426.0,0.0,1.0
2017-09-26,73.67,73.81,72.99,73.26,69.8585552803,17105469.0,0.0,1.0,70.8746,72.2519,69.4972,0.269,-0.2253,0.4943,44.8001,-104.9216,92.8571,57.1429,-4028004539.0464,13.5722,69.9832,151.78,153.92,151.69,153.14,36.7080450634,35470985.0,0.0,1.0,40.0274,36.2172,38.1223,-0.3301,-0.3006,-0.0295,39.704,-132.9439,28.5714,92.8571,72407745768.3553,15.6548,38.0144,936.69,944.08,935.12,937.43,937.43,1618182.0,0.0,1.0,955.6025,942.694,929.7855,-0.1604,-1.0593,-1.2197,47.2183,-40.6462,35.7143,92.8571,327347885.5973,13.8593,939.809,164.5,165.5,162.78,164.21,164.21,22866403.0,0.0,1.0,170.724,176.1705,165.2775,-0.2916,-1.0809,0.7893,38.1996,-244.6924,92.8571,28.5714,826723745.3102,17.7048,169.8805,945.49,948.63,931.75,938.6,938.6,3464183.0,0.0,1.0,1001.055,940.293,970.674,-2.7492,-3.8357,-6.5849,36.0262,-181.4856,35.7143,100.0,1632442541.0475,13.4204,971.2588,249.42,249.7,248.81,249.08,235.203035185,54081959.0,0.0,1.0
2017-09-25,74.09,74.25,72.92,73.26,69.8585552803,23502422.0,0.0,1.0,70.8541,72.3017,69.4064,0.3826,-0.168,0.5506,44.8001,-84.5969,100.0,64.2857,-4022163647.1946,14.0376,69.9607,149.99,151.83,149.16,150.55,36.0872155172,43922334.0,0.0,1.0,40.027,36.4173,38.2221,-0.2905,-0.3361,0.0456,31.3803,-214.3499,0.0,100.0,72365116961.2827,15.8342,37.9843,939.45,939.75,924.5101,934.28,934.28,1847436.0,0.0,1.0,956.4643,942.229,927.9937,0.0121,-1.0192,-1.0071,45.184,-101.1915,42.8571,100.0,328131692.5035,13.8755,940.0108,169.24,169.3,161.56,162.87,162.87,40538994.0,0.0,1.0,170.8755,175.7245,166.0265,0.1882,-0.8714,1.0596,34.4871,-265.5101,100.0,35.7143,825546798.0969,16.915,170.0065,949.31,949.42,932.89,939.79,939.79,5065542.0,0.0,1.0,999.9979,942.0921,971.045,-1.7903,-2.8774,-4.6677,36.3897,-183.5648,42.8571,100.0,1633095153.7217,12.5219,972.4883,249.15,249.55,248.08,248.93,235.061392118,57064357.0,0.0,1.0
2017-09-22,73.99,74.51,73.85,74.41,70.9551610484,13969937.0,0.0,1.0,70.8331,72.3484,69.3178,0.5221,-0.0705,0.5926,53.4582,1.2571,7.1429,71.4286,-4010677501.1054,14.5275,69.9462,152.02,152.27,150.56,151.89,36.408416904,46114424.0,0.0,1.0,39.8496,36.8178,38.3337,-0.1725,-0.3021,0.1297,33.6093,-242.3371,0.0,100.0,72357878823.8248,15.5206,37.9744,942.77,950.0,940.835,943.26,943.26,1067617.0,0.0,1.0,956.7837,942.04,927.2963,0.6219,-1.0223,-0.4004,50.3177,35.6822,0.0,71.4286,327610443.0166,13.6664,940.612,170.21,171.73,169.22,170.54,170.54,11835708.0,0.0,1.0,171.048,174.8856,167.2104,0.9343,-0.3431,1.2774,50.6631,-18.4745,100.0,42.8571,852363290.252,16.0837,170.246,961.01,965.61,954.42,955.1,955.1,2602418.0,0.0,1.0,999.1675,943.4695,971.3185,-1.0709,-1.2029,-2.2739,41.3776,-81.967,50.0,100.0,1633931749.5874,11.6044,974.4945,249.05,249.63,249.02,249.44,235.542978547,51214032.0,0.0,1.0
2017-09-21,75.11,75.24,74.11,74.21,70.7644470017,19038998.0,0.0,1.0,70.7511,72.4025,69.0997,0.5809,-0.0293,0.6103,51.9589,32.3176,14.2857,78.5714,-4020414123.8638,14.9146,69.9072,155.8,155.8,152.75,153.39,36.7679706953,36643382.0,0.0,1.0,39.6592,37.1852,38.4222,-0.052,-0.2572,0.2052,36.2886,-222.5462,7.1429,100.0,72255402326.077,15.426,37.9628,948.13,952.8,939.38,947.55,947.55,1302726.0,0.0,1.0,956.6204,941.7215,926.8226,0.6432,-1.1777,-0.5345,52.9884,60.8588,7.1429,78.5714,328113090.8458,14.1241,940.8433,171.69,172.27,170.01,171.11,171.11,11054545.0,0.0,1.0,170.908,175.005,166.811,1.0921,-0.2711,1.3632,52.3578,16.2381,78.5714,50.0,851750285.4552,16.786,170.2435,971.31,971.7,962.02,964.65,964.65,2252940.0,0.0,1.0,999.3657,943.0063,971.186,-0.7702,0.026,-0.7442,44.946,-29.7203,57.1429,14.2857,1636217877.2854,11.2315,976.767,249.88,249.98,249.19,249.39,235.495764192,48211398.0,0.0,1.0
2017-09-20,75.35,75.55,74.31,74.94,71.4605532719,20415084.0,0.0,1.0,70.6801,72.4416,68.9185,0.667,0.0494,0.6176,58.3275,71.689,0.0,85.7143,-4004744860.0224,15.1286,69.894,157.9,158.26,153.83,156.07,37.410373469,51693239.0,0.0,1.0,39.4804,37.5218,38.5011,0.0659,-0.2036,0.2695,41.8195,-188.8298,14.2857,100.0,72340463029.2135,15.7307,37.9595,937.73,950.0,937.5,947.54,947.54,1896919.0,0.0,1.0,956.1388,941.473,926.8072,0.2038,-1.3385,-1.1347,52.983,47.9067,14.2857,85.7143,327829636.3063,14.6058,941.2873,172.5,173.05,170.7,172.17,172.17,11899057.0,0.0,1.0,170.788,174.9935,166.5825,1.2195,-0.2114,1.4309,55.5675,53.075,0.0,57.1429,852043768.9507,17.5801,170.106,971.79,974.81,962.1626,973.21,973.21,2727355.0,0.0,1.0,999.4871,942.2199,970.8535,-0.7767,1.0234,0.2466,48.4217,-3.1861,64.2857,0.0,1637246595.7564,11.083,978.9708,250.07,250.19,248.92,250.06,236.12843656,59574083.0,0.0,1.0
2017-09-19,75.21,75.71,75.01,75.44,71.9373383885,15606870.0,0.0,1.0,70.5952,72.3617,68.8286,0.6962,0.0909,0.6053,63.2589,114.2903,0.0,92.8571,-4005074135.568,15.2037,69.8668,159.51,159.77,158.44,158.73,38.0479821922,20347352.0,0.0,1.0,39.3949,37.6963,38.5456,0.15,-0.1704,0.3204,48.6541,-82.7817,21.4286,71.4286,72338129248.6865,16.2679,37.9359,933.41,937.94,926.66,936.86,936.86,1217430.0,0.0,1.0,955.5189,941.116,926.7131,-0.4938,-1.3895,-1.8833,46.9367,-80.1994,21.4286,0.0,326679344.6247,14.9755,941.8245,170.62,172.56,170.36,172.52,172.52,12911661.0,0.0,1.0,170.6615,174.8453,166.4777,1.2565,-0.2273,1.4838,56.632,51.3131,0.0,64.2857,849056346.1295,18.2053,169.9338,977.25,978.24,967.46,969.86,969.86,2614059.0,0.0,1.0,999.1998,941.8762,970.538,-1.0326,1.6687,0.6362,46.9303,9.0167,71.4286,0.0,1635209306.3826,10.9313,980.6373,250.0,250.07,249.6,249.97,236.04345072,47108148.0,0.0,1.0
2017-09-18,75.23,75.97,75.04,75.16,71.6703387232,22730355.0,0.0,1.0,70.4383,72.2567,68.62,0.6748,0.0923,0.5825,61.5694,124.4265,7.1429,100.0,-4008641420.137,14.723,69.8136,160.11,160.5,157.995,158.67,38.0336000406,27939718.0,0.0,1.0,39.4324,37.6224,38.5274,0.1903,-0.1727,0.363,48.4778,-68.875,28.5714,78.5714,72384025531.3833,16.2898,37.8924,935.01,936.86,925.4,929.75,929.75,1445532.0,0.0,1.0,957.1464,940.3165,923.4866,-0.4579,-1.266,-1.7239,42.354,-99.8747,28.5714,7.1429,325695039.5183,14.7233,943.3608,171.99,172.07,169.34,170.01,170.01,12785437.0,0.0,1.0,170.4245,174.6964,166.1526,1.2498,-0.2908,1.5406,50.2909,8.1547,7.1429,71.4286,836614200.0749,18.9988,169.7708,990.4,992.7922,968.17,974.19,974.19,3376772.0,0.0,1.0,999.3433,940.0757,969.7095,-1.4497,2.9149,1.4652,48.6175,48.5782,78.5714,7.1429,1636659405.9021,10.9402,982.3645,249.61,250.12,249.28,249.72,235.80737894,46235238.0,0.0,1.0
2017-09-15,74.83,75.39,74.07,75.31,71.8133742582,37901927.0,0.0,1.0,70.311,72.123,68.499,0.6649,0.1055,0.5595,63.0108,102.0787,14.2857,92.8571,-3991776963.1977,14.192,69.7716,158.47,160.97,158.0,159.88,38.3236400989,48203642.0,0.0,1.0,39.4564,37.5703,38.5134,0.2403,-0.1658,0.4061,51.8103,-40.9973,35.7143,85.7143,72435555071.155,16.3129,37.8384,940.09,941.75,931.25,935.29,935.29,1940047.0,0.0,1.0,957.4803,940.138,922.7957,0.3801,-1.1516,-0.7715,45.1769,-38.649,35.7143,14.2857,326043178.1152,14.3966,944.963,170.88,172.34,170.26,171.64,171.64,15468473.0,0.0,1.0,170.2945,174.7627,165.8263,1.4787,-0.1347,1.6133,55.1539,43.4822,14.2857,78.5714,843124001.3313,19.9697,169.6313,993.01,996.25,984.03,986.79,986.79,3697742.0,0.0,1.0,998.8724,938.9746,968.9235,-2.1785,4.2396,2.0611,53.8484,111.3235,85.7143,14.2857,1638384971.4753,10.972,983.6515,248.69,249.29,248.57,249.19,235.306906768,95432382.0,1.2346,1.0
2017-09-14,75.0,75.49,74.52,74.77,71.2984463323,15373384.0,0.0,1.0,70.1723,71.9269,68.4176,0.628,0.095,0.5331,59.8702,114.8711,21.4286,100.0,-4025084717.2253,13.9319,69.7363,158.99,159.4,158.09,158.28,37.9401160548,23073646.0,0.0,1.0,39.4744,37.5039,38.4892,0.2712,-0.1764,0.4476,47.3677,-79.5218,42.8571,92.8571,72384267694.4703,16.3358,37.7776,946.0,948.03,938.356,940.13,940.13,1415168.0,0.0,1.0,957.8289,939.7565,921.6841,1.138,-1.2466,-0.1087,47.7592,25.0081,42.8571,21.4286,326490312.7571,14.2719,946.3855,172.26,172.28,170.5,170.96,170.96,15496424.0,0.0,1.0,170.058,174.7131,165.4029,1.5833,-0.0637,1.647,53.4086,42.8758,21.4286,85.7143,838067000.5429,20.7281,169.4535,996.8,998.56,987.74,992.21,992.21,3788472.0,0.0,1.0,996.5983,938.6267,967.6125,-3.2384,4.7472,1.5089,56.2666,151.9679,92.8571,21.4286,1640412375.0269,11.5361,984.6993,249.8,250.32,249.6,250.09,234.99253038,95446349.0,0.0,1.0
2017-09-13,74.93,75.23,74.55,75.21,71.7180172349,12998629.0,0.0,1.0,70.1189,71.7965,68.4412,0.6243,0.1149,0.5094,63.9803,137.2532,28.5714,92.8571,-4017635757.9676,13.2886,69.7052,159.87,159.96,157.91,159.65,38.2685085175,44393752.0,0.0,1.0,39.474,37.5683,38.5212,0.3457,-0.1459,0.4917,51.1143,-64.5081,50.0,100.0,72449789803.7433,16.6732,37.7304,945.5,952.85,944.74,950.44,950.44,1092849.0,0.0,1.0,958.1428,939.9635,921.7842,1.7772,-1.5311,0.2461,53.8474,94.2777,50.0,28.5714,327386459.0428,14.4245,947.7015,173.01,173.17,172.06,173.05,173.05,8908633.0,0.0,1.0,170.01,174.6466,165.3734,1.7631,0.1001,1.6629,60.0816,95.6287,28.5714,92.8571,845554036.8575,21.4569,169.283,983.97,1000.0,979.42,999.6,999.6,3314978.0,0.0,1.0,994.1054,939.7166,966.911,-4.4252,4.6554,0.2302,59.6584,167.918,100.0,28.5714,1641070630.7903,12.022,985.5658,249.72,250.21,249.59,250.17,235.067700929,59228002.0,0.0,1.0
2017-09-12,74.76,75.24,74.37,74.68,71.2126250113,14003880.0,0.0,1.0,70.024,71.5356,68.5124,0.5677,0.087,0.4806,60.9845,135.7997,35.7143,100.0,-4029869761.7309,12.7413,69.6505,162.61,163.96,158.77,160.86,38.5585485758,71139119.0,0.0,1.0,39.4944,37.5947,38.5445,0.4024,-0.1257,0.5281,54.66,16.9637,57.1429,0.0,72325920407.9704,17.0284,37.6695,946.92,948.085,937.5,946.65,946.65,1245767.0,0.0,1.0,956.8874,939.3455,921.8036,1.621,-1.9754,-0.3544,51.7477,50.2047,57.1429,35.7143,326943120.7925,14.8579,948.6143,173.76,174.0,171.75,172.96,172.96,11051768.0,0.0,1.0,169.9075,174.3577,165.4573,1.754,0.1161,1.6379,59.8811,108.7052,35.7143,100.0,838571594.7764,21.7538,169.0283,983.27,984.6718,975.517,982.58,982.58,2444699.0,0.0,1.0,990.0073,942.1287,966.068,-5.589,3.4314,-2.1576,53.6879,96.9484,100.0,35.7143,1637884514.9089,12.5335,986.187,249.63,250.09,249.42,250.05,234.954945106,56896027.0,0.0,1.0
2017-09-11,74.31,74.945,74.31,74.76,71.28891063,17428067.0,0.0,1.0,69.9534,71.3649,68.542,0.5386,0.0797,0.4589,61.7038,148.1171,0.0,57.1429,-4025845658.2805,12.1652,69.6095,160.5,162.05,159.89,161.5,38.7119581934,31028926.0,0.0,1.0,39.4874,37.5774,38.5324,0.4393,-0.1203,0.5596,56.588,17.6959,64.2857,0.0,72381296523.7262,17.1926,37.5981,947.2,952.68,941.0,943.29,943.29,1317796.0,0.0,1.0,956.1782,938.9595,921.7408,1.6508,-2.3806,-0.7299,49.8703,71.7037,64.2857,0.0,326035129.0679,15.0723,949.347,172.4,173.89,172.2,173.51,173.51,12208441.0,0.0,1.0,169.797,174.0436,165.5504,1.7262,0.1173,1.6089,61.6373,132.0463,42.8571,100.0,837736572.3053,22.0662,168.6975,974.46,981.94,974.22,977.96,977.96,2134582.0,0.0,1.0,990.1445,942.0635,966.104,-6.4469,3.0058,-3.4411,51.8933,77.4494,64.2857,42.8571,1636557005.0049,12.771,986.8735,248.04,249.3,248.02,249.21,234.165654349,71364848.0,0.0,1.0
2017-09-08,74.33,74.44,73.84,73.98,70.5451258481,14474383.0,0.0,1.0,69.8274,71.1887,68.466,0.4859,0.047,0.4389,57.1253,101.2676,7.1429,64.2857,-4033118788.6044,11.7012,69.5531,160.86,161.15,158.53,158.63,38.0240119395,28183159.0,0.0,1.0,39.4938,37.4747,38.4842,0.4644,-0.1252,0.5896,49.1142,-43.1086,71.4286,7.1429,72320387891.2314,17.7407,37.5198,949.7,950.7,940.01,941.41,941.41,996449.0,0.0,1.0,955.8131,938.2995,920.7859,1.937,-2.7933,-0.8563,48.8361,61.585,71.4286,7.1429,326836186.5679,15.4442,950.1875,173.09,173.49,170.8,170.95,170.95,10936358.0,0.0,1.0,169.5255,173.4715,165.5795,1.6095,0.03,1.5795,56.0687,94.146,50.0,100.0,831018317.7905,22.2594,168.359,979.1,979.88,963.47,965.9,965.9,2578269.0,0.0,1.0,989.048,942.163,965.6055,-7.1983,2.6396,-4.5587,46.9064,29.1232,71.4286,50.0,1636623365.0671,12.9174,987.4698,246.54,247.11,246.3,246.58,231.694422572,63832825.0,0.0,1.0
2017-09-07,73.68,74.6,73.6,74.34,70.8884111321,17165518.0,0.0,1.0,69.6868,71.283,68.0906,0.4873,0.0601,0.4272,60.2103,122.8818,14.2857,71.4286,-4025399117.6689,11.4672,69.4913,162.09,162.24,160.36,161.26,38.6544295868,21722995.0,0.0,1.0,39.5781,37.311,38.4446,0.5598,-0.0611,0.6209,57.5441,31.8176,78.5714,14.2857,72424514982.4813,18.5064,37.4512,944.25,950.4965,937.53,949.89,949.89,1103286.0,0.0,1.0,955.9797,937.4085,918.8373,2.4637,-3.2776,-0.8139,53.4555,86.2321,78.5714,14.2857,327571638.6362,15.7389,950.8735,171.94,173.31,170.27,173.21,173.21,17922494.0,0.0,1.0,169.348,173.3408,165.3552,1.6978,0.1258,1.572,63.6417,128.7687,57.1429,100.0,840735007.6121,22.5451,168.0668,974.0,980.59,972.55,979.47,979.47,2536000.0,0.0,1.0,988.9012,941.4118,965.1565,-7.8582,3.1672,-4.691,52.604,86.011,78.5714,57.1429,1638438051.6576,12.995,988.338,247.25,247.27,246.4,246.87,231.96691581,58034730.0,0.0,1.0
2017-09-06,73.74,74.04,73.35,73.4,69.9920551129,15945136.0,0.0,1.0,69.5793,71.1261,68.0326,0.447,0.0349,0.4122,54.2152,75.3378,21.4286,78.5714,-4033638566.31,11.2208,69.4063,162.71,162.99,160.52,161.91,38.8102362297,21179047.0,0.0,1.0,39.5638,37.3049,38.4344,0.6092,-0.0271,0.6362,59.9037,53.8399,85.7143,21.4286,72428212513.5644,18.8762,37.3547,943.87,944.5,932.68,942.02,942.02,1375952.0,0.0,1.0,954.6436,936.918,919.1924,2.2822,-3.8935,-1.6113,49.3247,28.8294,85.7143,21.4286,326571563.6737,16.0395,951.3178,170.91,172.48,169.57,172.09,172.09,13659317.0,0.0,1.0,169.2465,172.9329,165.5601,1.5558,0.0152,1.5406,61.2321,100.1715,64.2857,85.7143,823991625.0594,22.8819,167.709,968.32,971.84,960.6,967.8,967.8,2106605.0,0.0,1.0,989.358,941.209,965.2835,-8.6501,2.4767,-6.1733,47.5128,9.0204,0.0,64.2857,1636608598.9212,13.35,989.014,246.84,247.28,246.23,246.9,231.995104766,57916867.0,0.0,1.0
2017-09-05,73.34,73.89,72.98,73.61,70.1923048619,21432599.0,0.0,1.0,69.5319,71.0833,67.9804,0.4804,0.077,0.4035,55.9644,72.2654,28.5714,85.7143,-4020004319.5873,11.2493,69.3162,163.75,164.25,160.56,162.08,38.8509856594,29317054.0,0.0,1.0,39.5242,37.2851,38.4047,0.6475,0.0045,0.643,60.5062,78.3035,92.8571,28.5714,72417580117.5028,19.226,37.253,946.86,951.3854,935.6,941.48,941.48,1455058.0,0.0,1.0,954.9016,937.0265,919.1514,2.6598,-4.4641,-1.8043,49.0365,54.9591,92.8571,28.5714,325772999.315,16.0729,951.6055,171.27,172.3875,169.55,170.72,170.72,13175866.0,0.0,1.0,169.2035,172.7745,165.6325,1.4658,-0.0709,1.5368,58.0762,76.943,71.4286,92.8571,813993568.2862,23.4021,167.2885,975.4,976.7699,960.37,965.27,965.27,2875228.0,0.0,1.0,992.7305,940.0405,966.3855,-9.2692,2.482,-6.7873,46.3527,5.1052,0.0,71.4286,1636016350.5405,13.4064,989.6722,247.26,247.52,244.95,246.06,231.205814008,91398777.0,0.0,1.0
2017-09-01,74.71,74.74,73.64,73.94,70.5069830388,21593192.0,0.0,1.0,69.4559,71.0193,67.8924,0.4957,0.1115,0.3842,58.7294,148.5811,35.7143,92.8571,-4028247626.8981,11.3586,69.2208,164.8,164.94,163.63,164.05,39.3231996386,16508568.0,0.0,1.0,39.4772,37.2384,38.3578,0.6828,0.0409,0.6419,67.85,162.7444,100.0,35.7143,72438237120.3239,19.5847,37.1475,957.47,958.33,950.28,951.99,951.99,1034769.0,0.0,1.0,955.4221,937.24,919.0579,3.1596,-5.129,-1.9694,54.6535,156.5001,100.0,35.7143,326144050.4428,16.211,951.8435,172.4,172.92,171.31,172.02,172.02,11677589.0,0.0,1.0,169.2665,172.9838,165.5492,1.4692,-0.0853,1.5545,62.5637,127.2773,78.5714,100.0,816303698.0959,23.9679,166.858,984.2,984.5,976.875,978.25,978.25,2423132.0,0.0,1.0,996.3803,939.0907,967.7355,-9.8897,2.6752,-7.2146,51.8078,63.9159,7.1429,78.5714,1637173444.0152,13.4659,990.4523,247.92,248.33,247.67,247.84,232.878358709,62006989.0,0.0,1.0
2017-08-31,74.03,74.96,73.8,74.77,71.2984463323,26688077.0,0.0,1.0,69.3774,70.8782,67.8767,0.4759,0.1195,0.3563,66.39,216.7871,0.0,100.0,-4018432539.6242,11.0376,69.1052,163.64,164.52,163.48,164.0,39.3112145122,26412439.0,0.0,1.0,39.3702,37.1466,38.2584,0.6699,0.0382,0.6317,67.7577,179.5161,100.0,42.8571,72461928805.6871,19.1821,37.0249,946.3,957.195,946.25,955.24,955.24,1672387.0,0.0,1.0,954.2884,936.93,919.5716,2.6972,-5.9189,-3.2217,56.5123,164.6542,100.0,42.8571,326739203.2962,16.9222,951.564,170.4,172.15,170.06,171.97,171.97,17226465.0,0.0,1.0,169.1465,172.6492,165.6438,1.3199,-0.256,1.5758,62.4601,113.7049,85.7143,100.0,817681798.6611,24.1028,166.3435,974.7,981.0,972.76,980.6,980.6,3280945.0,0.0,1.0,997.8044,938.5996,968.202,-10.5585,1.5819,-8.9766,52.8536,50.9501,14.2857,85.7143,1638722659.5562,14.0218,990.465,246.72,247.77,246.05,247.49,232.54948756,103803880.0,0.0,1.0
